art_painting_accuracy,art_painting_macro_f1,cartoon_accuracy,cartoon_macro_f1,classification_loss,domain_loss,epoch,grl_strength,mean_source_validation_macro_f1,photo_accuracy,photo_macro_f1,total_loss
0.7902439024390244,0.7895503732578861,0.8912579957356077,0.9017235032082073,0.5247444066211072,0.6373075190772358,1,0.08259749372920346,0.872920190478271,0.9401197604790419,0.9274866949687196,1.1620519283490303
0.8707317073170732,0.8647936826509782,0.8869936034115139,0.900201466709485,0.25945638762448686,0.7449732333676428,2,0.2440529247746738,0.89827820625448,0.9401197604790419,0.9298394694029767,1.0044296195364406
0.8463414634146341,0.8398746881876018,0.9189765458422174,0.924394991412248,0.19172281725049187,0.6997029781341553,3,0.3930491392549322,0.9091126586449949,0.9700598802395209,0.9630682963351349,0.8914257945158542
0.8829268292682927,0.8838875853501306,0.9424307036247335,0.9475994291150535,0.15397130249946978,0.6956868953684456,4,0.5239471604942247,0.9305400649362469,0.9670658682634731,0.9601331803435565,0.8496581988456922
0.8658536585365854,0.8671238877611843,0.9381663113006397,0.9423116331700794,0.16474712881428522,0.6949785048635597,5,0.6340601892946631,0.924730187385309,0.9700598802395209,0.9647550412246636,0.8597256337475573
0.8975609756097561,0.8988197150502824,0.9339019189765458,0.9361562332300276,0.14522574276409994,0.700840764066093,6,0.7233505902865633,0.9271301812703311,0.9520958083832335,0.9464145955306831,0.846066505735756
0.875609756097561,0.877790477381129,0.9339019189765458,0.9401333559127831,0.1005443621723658,0.7063205963016576,7,0.7936220362734043,0.9303150543934794,0.9760479041916168,0.9730213298865262,0.8068649567599989
0.8902439024390244,0.8769987925919003,0.929637526652452,0.9290577022473532,0.10387358636975673,0.7028912886595114,8,0.8476327406613828,0.918320492892127,0.9550898203592815,0.9489049838371276,0.8067648754670069
0.8658536585365854,0.8620089797014803,0.9488272921108742,0.9528327432466124,0.0934503926634255,0.7004334238859323,9,0.8883944660344723,0.9230754062367139,0.9610778443113772,0.9543844957620491,0.7938838183370411
