alignment_loss,art_painting_accuracy,art_painting_macro_f1,cartoon_accuracy,cartoon_macro_f1,classification_loss,epoch,mean_source_validation_macro_f1,photo_accuracy,photo_macro_f1,total_loss
0.23243720001644558,0.848780487804878,0.8456219031080098,0.9125799573560768,0.9223579310167062,0.5205326684249135,1,0.9039070504081904,0.9520958083832335,0.9437413170998552,0.7529698704552447
0.19068609343634713,0.8926829268292683,0.8859390954502394,0.8614072494669509,0.8805280500849442,0.22630618007567066,2,0.8952546845972456,0.9311377245508982,0.919296908256553,0.41699227480552137
0.18047810619712895,0.9048780487804878,0.9021304592351552,0.8955223880597015,0.9017195490148335,0.1718373976042892,3,0.920130904757173,0.9610778443113772,0.9565427060215298,0.3523155047088607
0.17601650087242451,0.8829268292682927,0.8806133979752991,0.9147121535181236,0.9219666448266495,0.11964938554984446,4,0.9199910869795159,0.9640718562874252,0.9573932181365994,0.2956658865715194
0.1689048954564282,0.8804878048780488,0.880070849950848,0.9253731343283582,0.9298146298146299,0.10944002079175442,5,0.9197272135488345,0.9580838323353293,0.9492961608810253,0.27834491702353853
0.16795179680881336,0.751219512195122,0.7810732211658697,0.8187633262260128,0.8497575329872313,0.09855007268980934,6,0.8474442358068685,0.9221556886227545,0.9115019532675042,0.2665018692740008
0.16544266134245783,0.8707317073170732,0.8666230524039297,0.9211087420042644,0.9237740977227112,0.06796937618006875,7,0.9134047332812435,0.9580838323353293,0.9498170497170897,0.23341203777071756
0.15668230382805196,0.9024390243902439,0.896041596915064,0.8869936034115139,0.8901093402807386,0.08473829120476173,8,0.9019835908866866,0.9311377245508982,0.9197998354642568,0.2414205945455111
